make,model,year,mileage,price,color,state,date
Chevrolet,Accord,2015,51768,49464,black,IL,2023-08-20 23:02:01.649411
Ford,Accord,2018,20835,25712,white,IL,2023-11-03 23:02:01.649710
Nissan,Fusion,2015,76925,13588,black,TX,2023-11-24 23:02:01.648485
Ford,Cruze,2012,12602,23578,black,IL,2024-01-03 23:02:01.649188
Honda,Altima,2010,43630,11986,red,TX,2023-03-19 23:02:01.648672
Nissan,Altima,2012,17511,49787,black,NY,2023-12-15 23:02:01.648861
Honda,Accord,2010,16598,48900,silver,TX,2023-05-15 23:02:01.649667
Toyota,Altima,2018,89119,30225,black,CA,2023-08-30 23:02:01.649639
Chevrolet,Accord,2017,86700,46310,white,IL,2023-04-15 23:02:01.649626
Honda,Fusion,2010,56055,49053,black,TX,2023-04-25 23:02:01.649359
Chevrolet,Accord,2018,83609,48807,blue,FL,2023-09-24 23:02:01.650123
Honda,Accord,2017,66330,27324,red,FL,2023-11-17 23:02:01.648814
Honda,Altima,2010,83934,46820,white,NY,2023-03-10 23:02:01.649893
Nissan,Camry,2018,32892,41914,silver,NY,2023-02-27 23:02:01.648944
Nissan,Camry,2012,34280,48619,red,CA,2023-07-14 23:02:01.649023
Chevrolet,Camry,2015,36888,16802,red,CA,2023-12-07 23:02:01.649308
Ford,Fusion,2018,60892,48490,black,TX,2023-12-08 23:02:01.650145
Ford,Fusion,2014,96044,13560,black,CA,2023-06-21 23:02:01.649876
Toyota,Fusion,2013,52368,37960,silver,FL,2023-05-12 23:02:01.649395
Honda,Accord,2013,35840,44838,silver,IL,2023-05-31 23:02:01.649420
Nissan,Altima,2015,91085,21525,white,NY,2023-05-28 23:02:01.649735
Toyota,Fusion,2010,42753,20233,black,FL,2023-10-25 23:02:01.648551
Ford,Cruze,2012,64858,24230,red,FL,2023-10-03 23:02:01.649814
Chevrolet,Camry,2017,96608,16855,red,NY,2023-06-28 23:02:01.648983
Toyota,Camry,2014,99124,16344,black,IL,2024-01-28 23:02:01.649315
Chevrolet,Altima,2010,46134,44521,red,TX,2023-12-05 23:02:01.650117
Nissan,Altima,2011,29201,15559,silver,NY,2023-04-06 23:02:01.649247
Toyota,Cruze,2017,22225,30949,white,CA,2023-07-11 23:02:01.649717
Chevrolet,Accord,2012,76301,33780,red,FL,2023-11-05 23:02:01.648914
Toyota,Altima,2014,24884,28748,silver,FL,2023-05-23 23:02:01.649302
Chevrolet,Altima,2014,44170,24502,red,NY,2023-06-02 23:02:01.649323
Chevrolet,Fusion,2015,67312,26247,silver,TX,2023-05-06 23:02:01.649958
Chevrolet,Altima,2017,58324,26135,white,IL,2023-07-11 23:02:01.649365
Nissan,Altima,2016,27900,13882,blue,CA,2024-02-15 23:02:01.649372
Nissan,Altima,2015,39523,14722,white,NY,2023-04-13 23:02:01.649099
Toyota,Camry,2012,54148,33137,red,CA,2023-03-04 23:02:01.648887
Honda,Cruze,2017,89704,40498,red,TX,2023-08-10 23:02:01.649356
Ford,Fusion,2014,70025,33898,black,NY,2023-04-13 23:02:01.649914
Nissan,Altima,2017,12636,20570,blue,NY,2023-03-12 23:02:01.649487
Ford,Cruze,2018,73930,37517,blue,CA,2023-11-30 23:02:01.649823
Chevrolet,Fusion,2015,79367,36525,blue,IL,2024-01-03 23:02:01.648536
Nissan,Camry,2011,61562,38042,red,FL,2023-05-05 23:02:01.648463
Ford,Cruze,2018,12416,32626,red,CA,2023-12-06 23:02:01.649101
Nissan,Cruze,2011,49648,19015,blue,TX,2023-04-21 23:02:01.649946
Nissan,Altima,2011,81900,31919,silver,TX,2023-07-04 23:02:01.648541
Nissan,Fusion,2018,82732,30463,blue,TX,2023-09-11 23:02:01.649107
Ford,Accord,2016,71204,35277,white,NY,2023-12-27 23:02:01.648904
Honda,Cruze,2014,30864,48873,black,NY,2023-03-13 23:02:01.649249
Honda,Cruze,2015,93098,11894,red,FL,2023-05-16 23:02:01.649661
Toyota,Camry,2011,81065,40197,blue,NY,2023-10-08 23:02:01.648858
Chevrolet,Accord,2017,75565,30933,red,TX,2023-10-04 23:02:01.649432
Ford,Fusion,2018,71010,49401,blue,TX,2023-09-09 23:02:01.649613
Nissan,Camry,2011,54811,10188,black,TX,2023-05-02 23:02:01.649326
Chevrolet,Altima,2017,33598,29734,silver,CA,2023-04-03 23:02:01.648812
Chevrolet,Accord,2013,48418,47104,blue,CA,2023-08-12 23:02:01.650045
Chevrolet,Altima,2017,58324,26135,white,IL,2023-07-11 23:02:01.649365
Ford,Cruze,2015,17744,36172,white,FL,2023-10-21 23:02:01.649049
Honda,Cruze,2012,15306,32734,white,TX,2023-11-13 23:02:01.649553
Chevrolet,Camry,2012,78562,15896,white,NY,2023-03-31 23:02:01.649448
Toyota,Altima,2016,59513,13817,silver,TX,2023-02-20 23:02:01.648626
Nissan,Accord,2010,61441,30044,red,CA,2023-12-05 23:02:01.650024
Chevrolet,Cruze,2015,44669,31552,blue,IL,2024-02-12 23:02:01.649016
Nissan,Altima,2012,17511,49787,black,NY,2023-12-15 23:02:01.648861
Nissan,Camry,2015,85056,38407,white,NY,2023-04-11 23:02:01.648748
Ford,Accord,2012,61476,14076,red,FL,2023-11-16 23:02:01.650102
Nissan,Fusion,2017,42872,12151,silver,FL,2023-08-28 23:02:01.650101
Nissan,Camry,2015,45506,19191,blue,NY,2023-09-20 23:02:01.648465
Nissan,Camry,2011,94750,11168,black,IL,2023-10-21 23:02:01.649511
Chevrolet,Altima,2010,51939,43023,silver,FL,2024-01-13 23:02:01.649636
Toyota,Fusion,2010,50375,13699,silver,TX,2023-08-14 23:02:01.649427
Ford,Cruze,2011,20400,26454,white,NY,2023-07-14 23:02:01.650017
Ford,Camry,2018,26945,19806,black,FL,2024-02-06 23:02:01.649812
Nissan,Altima,2010,92108,13831,red,NY,2023-08-25 23:02:01.649294
Toyota,Camry,2014,11826,15233,silver,FL,2023-10-29 23:02:01.648443
Chevrolet,Camry,2017,26619,41902,red,TX,2023-08-25 23:02:01.648667
Toyota,Altima,2017,45588,16357,red,CA,2023-07-23 23:02:01.648957
Nissan,Accord,2018,81487,24536,blue,IL,2023-05-21 23:02:01.648907
Chevrolet,Accord,2017,86700,46310,white,IL,2023-04-15 23:02:01.649626
Chevrolet,Accord,2018,55787,12249,silver,NY,2023-07-15 23:02:01.649622
Honda,Cruze,2013,41146,27168,red,IL,2023-07-15 23:02:01.648439
Toyota,Altima,2010,47125,17037,silver,FL,2023-10-17 23:02:01.648540
Honda,Accord,2017,71930,37752,white,CA,2023-07-09 23:02:01.649461
Ford,Accord,2015,53918,47521,white,FL,2023-12-07 23:02:01.648721
Chevrolet,Altima,2016,81214,34270,black,TX,2023-07-13 23:02:01.648783
Honda,Cruze,2015,63494,30652,white,FL,2023-12-18 23:02:01.648774
Toyota,Altima,2018,65052,17325,white,NY,2023-09-06 23:02:01.648892
Ford,Camry,2018,26945,19806,black,FL,2024-02-06 23:02:01.649812
Toyota,Cruze,2017,44337,19280,black,TX,2024-02-08 23:02:01.649488
Nissan,Altima,2017,33586,18507,black,TX,2023-07-18 23:02:01.648671
Nissan,Altima,2014,21291,30582,silver,TX,2024-01-20 23:02:01.650004
Chevrolet,Altima,2012,48614,20475,blue,NY,2023-10-28 23:02:01.649328
Nissan,Accord,2017,56042,25695,silver,CA,2023-06-30 23:02:01.648699
Honda,Fusion,2014,44794,10135,white,NY,2024-01-07 23:02:01.648877
Nissan,Fusion,2018,57005,10631,red,CA,2023-12-03 23:02:01.650046
Chevrolet,Accord,2013,64572,38058,red,IL,2023-07-31 23:02:01.649146
Nissan,Cruze,2010,19018,31801,silver,CA,2023-07-01 23:02:01.650078
Chevrolet,Fusion,2011,28593,27316,white,IL,2023-05-21 23:02:01.649878
Nissan,Camry,2011,54811,10188,black,TX,2023-05-02 23:02:01.649326
Nissan,Altima,2011,49996,39766,red,FL,2023-10-23 23:02:01.649008
Toyota,Accord,2011,58468,14328,silver,CA,2023-11-23 23:02:01.649320
Nissan,Cruze,2015,55094,41268,black,IL,2023-06-07 23:02:01.649382
Nissan,Cruze,2013,44792,32496,white,CA,2023-07-03 23:02:01.649532
Toyota,Accord,2018,82315,17453,red,CA,2023-06-08 23:02:01.650021
Nissan,Cruze,2015,52492,31701,white,TX,2023-05-23 23:02:01.648992
Chevrolet,Altima,2017,33598,29734,silver,CA,2023-04-03 23:02:01.648812
Honda,Fusion,2013,22030,45530,white,IL,2024-02-01 23:02:01.648922
Ford,Altima,2012,72734,49359,black,CA,2023-03-06 23:02:01.648526
Toyota,Camry,2010,13941,18722,silver,CA,2023-05-24 23:02:01.649529
Chevrolet,Cruze,2011,99157,37488,white,TX,2023-09-26 23:02:01.647970
Nissan,Altima,2016,57621,16871,black,IL,2023-12-30 23:02:01.649659
Ford,Altima,2017,48626,17012,blue,TX,2023-10-24 23:02:01.648984
Honda,Cruze,2014,30864,48873,black,NY,2023-03-13 23:02:01.649249
Ford,Cruze,2011,89164,18593,blue,CA,2023-03-04 23:02:01.648793
Honda,Fusion,2017,33834,23886,silver,CA,2023-09-13 23:02:01.649133
Nissan,Cruze,2015,55094,41268,black,IL,2023-06-07 23:02:01.649382
Toyota,Fusion,2012,13339,31772,blue,CA,2023-03-28 23:02:01.649368
Honda,Cruze,2013,43679,41753,red,FL,2023-05-14 23:02:01.648432
Honda,Camry,2016,77970,13406,red,TX,2023-03-23 23:02:01.649534
Chevrolet,Fusion,2015,90755,32967,blue,CA,2023-11-27 23:02:01.649125
Chevrolet,Altima,2011,74267,23944,blue,FL,2023-07-21 23:02:01.648716
Chevrolet,Altima,2018,86710,13340,blue,NY,2023-11-20 23:02:01.649962
Nissan,Altima,2015,13040,11644,red,FL,2023-09-11 23:02:01.649110
Honda,Accord,2018,35269,13976,white,TX,2023-09-15 23:02:01.650033
Honda,Fusion,2018,16069,24439,silver,CA,2023-08-14 23:02:01.649354
Chevrolet,Altima,2014,68376,37334,red,CA,2023-06-04 23:02:01.648941
Ford,Camry,2017,82334,38666,blue,FL,2023-03-04 23:02:01.649149
Nissan,Altima,2018,98391,22681,white,CA,2023-02-21 23:02:01.649714
Chevrolet,Cruze,2013,97727,48795,blue,CA,2023-11-29 23:02:01.649865
Chevrolet,Fusion,2011,28593,27316,white,IL,2023-05-21 23:02:01.649878
Chevrolet,Accord,2015,34463,14014,silver,TX,2023-04-13 23:02:01.649482
Ford,Accord,2016,71204,35277,white,NY,2023-12-27 23:02:01.648904
Honda,Cruze,2013,41146,27168,red,IL,2023-07-15 23:02:01.648439
Toyota,Camry,2013,97328,27098,blue,NY,2023-05-10 23:02:01.649404
Toyota,Camry,2012,54148,33137,red,CA,2023-03-04 23:02:01.648887
Chevrolet,Fusion,2013,20860,42545,red,IL,2023-09-13 23:02:01.648533
Toyota,Accord,2016,30406,49110,blue,IL,2023-04-30 23:02:01.650158
Ford,Cruze,2013,88519,44143,silver,IL,2023-05-24 23:02:01.650122
Nissan,Accord,2010,14612,40669,blue,FL,2023-09-02 23:02:01.648544
Toyota,Cruze,2014,74379,47467,red,FL,2023-07-24 23:02:01.649972
Chevrolet,Altima,2015,51912,30350,red,NY,2024-02-10 23:02:01.649155
Ford,Cruze,2011,72653,41021,white,TX,2024-01-05 23:02:01.649348
Chevrolet,Cruze,2014,91902,42524,black,NY,2023-11-08 23:02:01.648988
Chevrolet,Fusion,2015,77641,31940,silver,CA,2023-05-23 23:02:01.648764
Chevrolet,Cruze,2014,46647,28525,red,NY,2023-04-21 23:02:01.649951
Chevrolet,Fusion,2011,27215,48441,red,FL,2024-02-14 23:02:01.649131
Ford,Cruze,2017,89454,21249,silver,CA,2023-03-01 23:02:01.649879
Nissan,Accord,2017,99295,27393,red,CA,2023-09-12 23:02:01.648501
Ford,Camry,2018,26945,19806,black,FL,2024-02-06 23:02:01.649812
Ford,Camry,2017,56198,29246,black,NY,2023-12-04 23:02:01.649719
Toyota,Fusion,2014,25925,49763,red,FL,2023-12-27 23:02:01.649563
Honda,Cruze,2017,87423,47348,silver,NY,2024-02-14 23:02:01.649722
Nissan,Camry,2016,54426,31780,red,IL,2023-03-07 23:02:01.648810
Honda,Altima,2018,12079,49217,silver,NY,2023-06-10 23:02:01.650083
Nissan,Fusion,2014,83120,23611,silver,CA,2023-11-19 23:02:01.649828
Nissan,Camry,2010,94789,10672,silver,CA,2023-04-01 23:02:01.649310
Chevrolet,Cruze,2012,57851,12957,red,NY,2023-07-01 23:02:01.649800
Toyota,Camry,2015,32245,46032,silver,FL,2023-07-21 23:02:01.649038
Toyota,Altima,2016,70914,43582,silver,NY,2023-04-01 23:02:01.650136
Ford,Fusion,2012,50011,37071,black,TX,2023-07-10 23:02:01.649422
Honda,Camry,2011,14579,15367,red,IL,2023-09-12 23:02:01.648573
Chevrolet,Accord,2012,19202,26727,black,TX,2023-03-08 23:02:01.649322
Ford,Cruze,2013,65602,29797,blue,IL,2023-10-05 23:02:01.649453
Toyota,Cruze,2018,43040,15424,blue,CA,2023-09-22 23:02:01.649485
Ford,Altima,2017,48626,17012,blue,TX,2023-10-24 23:02:01.648984
Ford,Camry,2010,57651,32950,black,CA,2023-04-06 23:02:01.649334
Chevrolet,Accord,2018,83609,48807,blue,FL,2023-09-24 23:02:01.650123
Ford,Altima,2018,50612,36340,red,IL,2024-01-03 23:02:01.648512
Ford,Camry,2012,10603,43674,white,NY,2023-08-03 23:02:01.649455
Nissan,Altima,2013,89404,20034,silver,FL,2023-05-22 23:02:01.648454
Chevrolet,Camry,2016,85237,11760,silver,IL,2023-08-27 23:02:01.648930
Chevrolet,Cruze,2010,24728,25142,red,CA,2023-06-08 23:02:01.649687
Toyota,Camry,2015,31509,45668,white,TX,2023-12-26 23:02:01.649458
Ford,Accord,2017,85118,34569,silver,IL,2023-07-06 23:02:01.649548
Nissan,Camry,2018,43681,40150,silver,TX,2023-07-06 23:02:01.648506
Honda,Cruze,2012,34351,17846,white,TX,2023-10-02 23:02:01.649128
Honda,Cruze,2017,58173,36523,white,CA,2023-03-26 23:02:01.649015
Ford,Cruze,2016,34172,46266,red,IL,2023-03-04 23:02:01.649615
Toyota,Accord,2011,99783,34589,silver,IL,2023-10-14 23:02:01.649817
Ford,Altima,2018,86239,22701,blue,FL,2023-03-13 23:02:01.649724
Ford,Camry,2015,87489,38995,black,FL,2023-10-25 23:02:01.649193
Toyota,Altima,2017,45588,16357,red,CA,2023-07-23 23:02:01.648957
Chevrolet,Cruze,2010,99313,31827,black,CA,2023-08-13 23:02:01.650171
Honda,Accord,2013,77826,36482,blue,NY,2023-12-05 23:02:01.648799
Chevrolet,Altima,2014,31450,37093,black,TX,2023-08-10 23:02:01.648583
Toyota,Fusion,2014,44613,48339,blue,FL,2023-04-09 23:02:01.649086
Chevrolet,Camry,2010,64763,43757,white,IL,2023-12-23 23:02:01.649546
Nissan,Camry,2015,82227,10477,white,CA,2024-01-17 23:02:01.648737
Chevrolet,Fusion,2017,99521,15731,silver,TX,2024-01-29 23:02:01.648912
Honda,Camry,2018,23531,13192,white,IL,2023-04-11 23:02:01.648718
Ford,Fusion,2016,89481,18592,white,IL,2023-06-26 23:02:01.649339
Ford,Fusion,2012,50011,37071,black,TX,2023-07-10 23:02:01.649422
Ford,Cruze,2014,89616,15917,white,CA,2023-03-28 23:02:01.649175
Ford,Fusion,2018,60892,48490,black,TX,2023-12-08 23:02:01.650145
Chevrolet,Cruze,2012,70135,21949,red,CA,2024-01-17 23:02:01.649519
Honda,Camry,2016,77970,13406,red,TX,2023-03-23 23:02:01.649534
Nissan,Accord,2017,49179,26304,red,NY,2023-08-18 23:02:01.649884
Nissan,Altima,2018,24635,15163,white,CA,2023-08-06 23:02:01.649307
Nissan,Cruze,2013,79173,30198,red,TX,2023-08-27 23:02:01.648523
Honda,Accord,2016,81176,24038,white,IL,2023-09-16 23:02:01.649025
Chevrolet,Camry,2018,33094,19870,red,NY,2023-04-08 23:02:01.649480
Nissan,Cruze,2010,16407,46581,silver,NY,2023-04-02 23:02:01.648901
Honda,Cruze,2012,15306,32734,white,TX,2023-11-13 23:02:01.649553
Chevrolet,Fusion,2015,49809,43731,blue,CA,2023-11-21 23:02:01.649387
Toyota,Accord,2010,40888,33332,silver,IL,2023-08-20 23:02:01.649842
Ford,Altima,2012,70500,35051,blue,TX,2023-09-04 23:02:01.648572
Chevrolet,Altima,2014,31450,37093,black,TX,2023-08-10 23:02:01.648583
Toyota,Cruze,2015,68976,11070,blue,FL,2023-11-13 23:02:01.648728
Toyota,Camry,2014,19779,10039,blue,CA,2023-09-02 23:02:01.649396
Nissan,Accord,2014,63271,20427,red,CA,2023-06-23 23:02:01.649373
Toyota,Accord,2011,16646,10439,blue,FL,2023-03-14 23:02:01.649623
Chevrolet,Cruze,2013,61729,17964,black,NY,2023-09-26 23:02:01.648546
Ford,Camry,2015,62543,41175,blue,FL,2023-11-04 23:02:01.648525
Nissan,Cruze,2017,43372,17555,black,IL,2023-08-25 23:02:01.648935
Toyota,Camry,2010,72701,44661,black,TX,2023-04-20 23:02:01.649221
Chevrolet,Accord,2016,33463,45999,blue,NY,2023-06-30 23:02:01.648710
Toyota,Camry,2012,65415,39905,red,NY,2023-02-20 23:02:01.649495
Honda,Fusion,2018,90218,29560,white,FL,2023-04-04 23:02:01.649262
Ford,Accord,2018,84864,38413,blue,CA,2023-10-15 23:02:01.650048
Toyota,Cruze,2012,13828,23405,blue,CA,2023-12-19 23:02:01.649018
Honda,Accord,2013,37644,10692,black,FL,2023-11-28 23:02:01.648952
Chevrolet,Cruze,2018,56361,14539,black,TX,2023-11-07 23:02:01.650008
Ford,Fusion,2011,43104,18993,black,CA,2023-07-27 23:02:01.649171
Chevrolet,Fusion,2017,14492,37890,red,TX,2023-05-24 23:02:01.648751
Honda,Accord,2018,24083,12852,white,IL,2024-01-18 23:02:01.649238
Toyota,Accord,2011,69854,30886,blue,CA,2023-03-29 23:02:01.650086
Toyota,Accord,2012,78787,29497,black,FL,2023-11-14 23:02:01.650131
Toyota,Cruze,2018,32930,42285,red,IL,2023-05-08 23:02:01.649059
Nissan,Fusion,2010,51267,39099,white,CA,2023-03-16 23:02:01.650069
Ford,Camry,2017,34308,19112,white,IL,2023-03-31 23:02:01.649030
Nissan,Altima,2010,91489,22121,blue,NY,2023-09-03 23:02:01.648658
Toyota,Fusion,2014,34917,40133,black,FL,2023-11-11 23:02:01.649728
Nissan,Cruze,2017,52959,36238,white,FL,2023-05-08 23:02:01.649555
Toyota,Camry,2017,15737,11435,white,NY,2023-06-04 23:02:01.648943
Ford,Cruze,2018,69843,24188,blue,TX,2023-03-06 23:02:01.649526
Honda,Cruze,2014,70439,48293,white,NY,2023-04-07 23:02:01.648776
Chevrolet,Camry,2017,95067,11847,silver,CA,2023-05-06 23:02:01.650022
Ford,Cruze,2017,58032,33236,white,CA,2023-11-17 23:02:01.649045
Chevrolet,Accord,2010,26605,46265,black,CA,2023-06-19 23:02:01.648881
Ford,Fusion,2014,86633,16085,white,TX,2023-03-17 23:02:01.649159
Honda,Fusion,2013,22030,45530,white,IL,2024-02-01 23:02:01.648922
Toyota,Accord,2016,30406,49110,blue,IL,2023-04-30 23:02:01.650158
Nissan,Altima,2018,32730,35839,blue,IL,2024-01-08 23:02:01.649442
Toyota,Fusion,2012,74178,38086,black,NY,2023-12-19 23:02:01.649208
Ford,Cruze,2012,59443,42159,silver,FL,2023-06-25 23:02:01.649702
Ford,Accord,2010,42228,35497,black,CA,2023-03-15 23:02:01.649312
Nissan,Cruze,2011,65150,42105,black,TX,2023-11-18 23:02:01.649375
Toyota,Accord,2011,12147,24688,silver,TX,2023-11-05 23:02:01.650050
Toyota,Camry,2016,41292,25734,blue,FL,2023-05-25 23:02:01.650153
Toyota,Fusion,2010,50375,13699,silver,TX,2023-08-14 23:02:01.649427
Toyota,Cruze,2015,68976,11070,blue,FL,2023-11-13 23:02:01.648728
Toyota,Cruze,2018,32930,42285,red,IL,2023-05-08 23:02:01.649059
Toyota,Accord,2012,64721,37830,white,TX,2023-08-23 23:02:01.650068
Chevrolet,Cruze,2015,63258,47168,black,CA,2023-03-22 23:02:01.648565
Toyota,Fusion,2013,80077,23483,white,CA,2023-12-18 23:02:01.649142
Ford,Cruze,2012,64858,24230,red,FL,2023-10-03 23:02:01.649814
Chevrolet,Altima,2012,91286,23734,black,FL,2023-10-23 23:02:01.649177
Honda,Camry,2013,51233,38750,blue,NY,2023-11-14 23:02:01.648677
Ford,Altima,2010,87052,37013,black,FL,2023-11-18 23:02:01.649026
Nissan,Fusion,2011,72772,40874,red,FL,2024-01-29 23:02:01.648451
Nissan,Altima,2011,49996,39766,red,FL,2023-10-23 23:02:01.649008
Ford,Fusion,2011,51299,27363,white,IL,2023-08-11 23:02:01.649518
Chevrolet,Altima,2018,86710,13340,blue,NY,2023-11-20 23:02:01.649962
Chevrolet,Altima,2014,68376,37334,red,CA,2023-06-04 23:02:01.648941
Nissan,Camry,2011,94750,11168,black,IL,2023-10-21 23:02:01.649511
Honda,Altima,2018,51026,29581,white,FL,2023-05-17 23:02:01.649330
Ford,Cruze,2011,67456,23716,silver,IL,2023-06-06 23:02:01.649673
Chevrolet,Altima,2014,77003,39335,red,FL,2023-06-09 23:02:01.649021
Honda,Accord,2013,82448,20488,white,FL,2023-05-22 23:02:01.650059
Nissan,Cruze,2014,68161,18452,black,IL,2024-02-13 23:02:01.649907
Toyota,Accord,2012,64721,37830,white,TX,2023-08-23 23:02:01.650068
Chevrolet,Accord,2015,51768,49464,black,IL,2023-08-20 23:02:01.649411
Nissan,Cruze,2018,18472,39237,black,CA,2024-01-26 23:02:01.648781
Ford,Altima,2014,85896,33091,red,FL,2023-05-01 23:02:01.649508
Nissan,Accord,2010,67352,33656,red,TX,2023-11-25 23:02:01.648444
Toyota,Cruze,2013,34051,28243,black,IL,2024-01-21 23:02:01.648869
Nissan,Camry,2010,71827,23000,white,NY,2023-11-06 23:02:01.649344
Nissan,Accord,2018,72736,15758,white,NY,2023-07-13 23:02:01.650016
Nissan,Cruze,2012,58496,31589,red,IL,2024-01-07 23:02:01.649492
Chevrolet,Accord,2016,10746,10719,white,IL,2023-06-09 23:02:01.649139
Ford,Cruze,2017,89454,21249,silver,CA,2023-03-01 23:02:01.649879
Toyota,Camry,2010,51751,15292,black,FL,2023-11-28 23:02:01.650128
Toyota,Accord,2012,25841,39644,black,NY,2023-09-17 23:02:01.648713
Honda,Accord,2011,68878,10801,blue,TX,2023-05-02 23:02:01.650170
Chevrolet,Fusion,2010,75831,38346,silver,FL,2023-10-23 23:02:01.648853
Ford,Cruze,2012,12602,23578,black,IL,2024-01-03 23:02:01.649188
Toyota,Fusion,2016,82377,44532,silver,TX,2023-12-17 23:02:01.649746
Honda,Cruze,2016,54801,17990,silver,FL,2023-05-18 23:02:01.649664
Nissan,Accord,2018,93865,14663,black,CA,2023-09-04 23:02:01.649966
Toyota,Cruze,2013,25133,26020,blue,TX,2023-08-09 23:02:01.649157
Toyota,Altima,2014,62073,19027,blue,CA,2023-08-23 23:02:01.649704
Ford,Altima,2013,82369,10798,silver,TX,2023-03-22 23:02:01.649953
Nissan,Camry,2011,94750,11168,black,IL,2023-10-21 23:02:01.649511
Chevrolet,Accord,2010,42308,19859,silver,IL,2023-03-23 23:02:01.648556
Ford,Camry,2016,97387,28156,black,IL,2023-11-11 23:02:01.649815
Toyota,Camry,2014,14908,23603,silver,TX,2023-02-25 23:02:01.648675
Nissan,Cruze,2013,58468,17700,black,FL,2023-02-19 23:02:01.649467
Ford,Fusion,2014,60439,42147,white,CA,2023-11-10 23:02:01.648487
Nissan,Altima,2010,58683,19672,red,CA,2023-04-01 23:02:01.650097
Toyota,Camry,2017,78493,34265,black,TX,2023-09-06 23:02:01.649167
Nissan,Accord,2012,21141,10372,blue,IL,2023-06-18 23:02:01.649933
Chevrolet,Fusion,2013,62536,40359,blue,IL,2023-08-30 23:02:01.649942
Honda,Camry,2017,43095,45353,silver,CA,2023-10-13 23:02:01.649537
Nissan,Altima,2014,85932,43429,blue,CA,2024-02-07 23:02:01.649081
Ford,Camry,2010,12159,36923,red,TX,2023-11-25 23:02:01.649383
Chevrolet,Cruze,2010,54916,19781,red,FL,2023-11-05 23:02:01.649804
Ford,Altima,2012,70500,35051,blue,TX,2023-09-04 23:02:01.648572
Chevrolet,Altima,2014,77003,39335,red,FL,2023-06-09 23:02:01.649021
Toyota,Fusion,2012,74178,38086,black,NY,2023-12-19 23:02:01.649208
Toyota,Cruze,2014,38847,49473,red,NY,2023-10-02 23:02:01.649984
Chevrolet,Altima,2010,60958,46759,red,TX,2023-05-07 23:02:01.649696
Nissan,Cruze,2010,14612,41832,blue,IL,2023-05-21 23:02:01.648996
Ford,Camry,2012,39212,25049,white,TX,2023-10-15 23:02:01.648430
Chevrolet,Accord,2011,14481,49998,red,FL,2023-05-15 23:02:01.649498
Ford,Cruze,2010,33224,33353,silver,IL,2023-10-07 23:02:01.649113
Toyota,Accord,2015,45721,31110,white,FL,2023-07-09 23:02:01.649020
Toyota,Fusion,2011,46281,45522,red,IL,2023-02-21 23:02:01.649211
Honda,Cruze,2018,63917,47289,red,TX,2023-04-17 23:02:01.648522
Toyota,Fusion,2011,21855,30217,silver,NY,2023-09-24 23:02:01.648581
Nissan,Fusion,2012,83613,43492,silver,TX,2023-04-25 23:02:01.648425
Chevrolet,Camry,2012,44400,45962,white,TX,2023-10-14 23:02:01.649849
Ford,Accord,2011,84988,19130,silver,IL,2023-12-14 23:02:01.649694
Nissan,Altima,2012,37108,11046,red,CA,2023-05-29 23:02:01.649564
Nissan,Camry,2018,78412,46579,red,TX,2023-10-25 23:02:01.648449
Chevrolet,Fusion,2015,24480,20593,white,CA,2023-08-03 23:02:01.649220
Honda,Fusion,2018,16069,24439,silver,CA,2023-08-14 23:02:01.649354
Honda,Cruze,2015,46781,10972,silver,CA,2023-12-29 23:02:01.649187
Chevrolet,Accord,2018,47264,12039,red,CA,2024-02-13 23:02:01.650147
Chevrolet,Cruze,2018,56361,14539,black,TX,2023-11-07 23:02:01.650008
Toyota,Camry,2015,31509,45668,white,TX,2023-12-26 23:02:01.649458
Chevrolet,Cruze,2018,56361,14539,black,TX,2023-11-07 23:02:01.650008
Ford,Accord,2016,77463,12786,red,CA,2023-12-08 23:02:01.650040
Nissan,Altima,2015,91085,21525,white,NY,2023-05-28 23:02:01.649735
Chevrolet,Fusion,2015,79162,30602,blue,IL,2024-01-17 23:02:01.648652
Honda,Camry,2010,35263,27678,blue,IL,2023-08-31 23:02:01.649102
Nissan,Fusion,2012,31256,28439,red,FL,2023-08-19 23:02:01.649982
Ford,Cruze,2017,89454,21249,silver,CA,2023-03-01 23:02:01.649879
Toyota,Altima,2014,62073,19027,blue,CA,2023-08-23 23:02:01.649704
Toyota,Camry,2010,30378,46952,silver,TX,2023-10-27 23:02:01.649550
Chevrolet,Fusion,2017,95695,21479,black,IL,2023-09-23 23:02:01.649991
Chevrolet,Altima,2014,31450,37093,black,TX,2023-08-10 23:02:01.648583
Chevrolet,Accord,2011,57496,33795,white,IL,2023-10-25 23:02:01.648928
Toyota,Camry,2014,44743,35663,silver,FL,2023-03-18 23:02:01.649629
Nissan,Fusion,2015,78246,27626,blue,NY,2023-04-14 23:02:01.649278
Chevrolet,Camry,2018,33094,19870,red,NY,2023-04-08 23:02:01.649480
Honda,Accord,2013,73801,43499,silver,TX,2023-03-09 23:02:01.649901
Ford,Camry,2015,55383,32032,red,TX,2023-03-23 23:02:01.649223
Honda,Cruze,2014,84920,14548,blue,CA,2024-01-10 23:02:01.649638
Chevrolet,Accord,2012,76301,33780,red,FL,2023-11-05 23:02:01.648914
Chevrolet,Altima,2015,54401,37659,silver,TX,2024-01-19 23:02:01.649979
Toyota,Cruze,2015,68976,11070,blue,FL,2023-11-13 23:02:01.648728
