make,model,year,mileage,price,color,state,date
Chevrolet,Altima,2010,46134,44521,red,TX,2023-12-05 23:02:01.650117
Toyota,Camry,2013,23197,20778,blue,IL,2023-06-02 23:02:01.650118
Ford,Altima,2015,90618,13901,black,FL,2023-04-03 23:02:01.650120
Ford,Cruze,2013,88519,44143,silver,IL,2023-05-24 23:02:01.650122
Chevrolet,Accord,2018,83609,48807,blue,FL,2023-09-24 23:02:01.650123
Honda,Camry,2013,19298,12151,black,CA,2023-08-21 23:02:01.650125
Nissan,Cruze,2010,80620,48811,silver,FL,2024-02-18 23:02:01.650126
Toyota,Camry,2010,51751,15292,black,FL,2023-11-28 23:02:01.650128
Honda,Cruze,2011,48055,12302,white,NY,2023-11-02 23:02:01.650130
Toyota,Accord,2012,78787,29497,black,FL,2023-11-14 23:02:01.650131
Chevrolet,Fusion,2016,11007,10037,silver,CA,2023-09-30 23:02:01.650133
Honda,Fusion,2013,46262,44387,red,IL,2023-02-26 23:02:01.650134
Toyota,Altima,2016,70914,43582,silver,NY,2023-04-01 23:02:01.650136
Nissan,Camry,2016,69423,34455,blue,CA,2023-06-30 23:02:01.650138
Honda,Cruze,2011,41943,39729,black,CA,2023-05-07 23:02:01.650139
Nissan,Fusion,2018,30045,10818,white,NY,2023-06-22 23:02:01.650141
Ford,Camry,2013,44049,47437,silver,CA,2024-01-25 23:02:01.650142
Toyota,Cruze,2010,53089,37810,black,CA,2023-05-18 23:02:01.650144
Ford,Fusion,2018,60892,48490,black,TX,2023-12-08 23:02:01.650145
Chevrolet,Accord,2018,47264,12039,red,CA,2024-02-13 23:02:01.650147
Ford,Altima,2014,82471,44781,white,IL,2023-09-19 23:02:01.650149
Toyota,Camry,2013,77107,45393,white,CA,2024-01-03 23:02:01.650150
Toyota,Fusion,2011,64371,37039,black,TX,2023-04-23 23:02:01.650152
Toyota,Camry,2016,41292,25734,blue,FL,2023-05-25 23:02:01.650153
Toyota,Accord,2016,30406,49110,blue,IL,2023-04-30 23:02:01.650158
Honda,Accord,2018,20374,32248,silver,NY,2023-07-16 23:02:01.650160
Chevrolet,Altima,2014,84439,42702,silver,IL,2023-11-18 23:02:01.650161
Chevrolet,Accord,2018,26933,21813,silver,TX,2023-06-09 23:02:01.650163
Honda,Altima,2017,25154,43139,red,FL,2023-10-07 23:02:01.650165
Chevrolet,Accord,2017,68264,15632,white,TX,2024-01-05 23:02:01.650166
Nissan,Cruze,2016,17417,30832,silver,IL,2023-03-29 23:02:01.650168
Honda,Accord,2011,68878,10801,blue,TX,2023-05-02 23:02:01.650170
Chevrolet,Cruze,2010,99313,31827,black,CA,2023-08-13 23:02:01.650171
Chevrolet,Cruze,2011,99157,37488,white,TX,2023-09-26 23:02:01.647970
Toyota,Cruze,2017,19882,34176,red,IL,2023-08-08 23:02:01.648413
Chevrolet,Altima,2011,77718,40297,blue,CA,2023-02-25 23:02:01.648422
Nissan,Fusion,2012,83613,43492,silver,TX,2023-04-25 23:02:01.648425
Ford,Cruze,2016,95349,26655,red,NY,2023-12-14 23:02:01.648426
Toyota,Accord,2017,23744,10359,silver,IL,2024-01-27 23:02:01.648428
Ford,Camry,2012,39212,25049,white,TX,2023-10-15 23:02:01.648430
Honda,Cruze,2013,43679,41753,red,FL,2023-05-14 23:02:01.648432
Nissan,Fusion,2017,44843,14642,red,FL,2023-10-27 23:02:01.648434
Honda,Fusion,2014,55370,23514,white,CA,2023-11-01 23:02:01.648436
Nissan,Cruze,2012,33608,15420,red,CA,2023-12-01 23:02:01.648438
Honda,Cruze,2013,41146,27168,red,IL,2023-07-15 23:02:01.648439
Toyota,Camry,2012,91479,21942,red,CA,2023-12-02 23:02:01.648441
Toyota,Camry,2014,11826,15233,silver,FL,2023-10-29 23:02:01.648443
Nissan,Accord,2010,67352,33656,red,TX,2023-11-25 23:02:01.648444
Ford,Fusion,2015,95389,10597,black,CA,2023-10-31 23:02:01.648446
Honda,Altima,2015,36692,19594,blue,FL,2023-12-06 23:02:01.648448
Nissan,Camry,2018,78412,46579,red,TX,2023-10-25 23:02:01.648449
Nissan,Fusion,2011,72772,40874,red,FL,2024-01-29 23:02:01.648451
Chevrolet,Cruze,2015,21945,22364,black,CA,2023-05-31 23:02:01.648453
Nissan,Altima,2013,89404,20034,silver,FL,2023-05-22 23:02:01.648454
Toyota,Altima,2011,86857,47153,white,FL,2023-10-27 23:02:01.648456
Honda,Cruze,2011,51408,46098,silver,CA,2023-11-26 23:02:01.648458
Nissan,Camry,2017,52698,40546,white,NY,2023-11-10 23:02:01.648459
Nissan,Accord,2012,65905,18361,blue,TX,2023-08-02 23:02:01.648461
Nissan,Camry,2011,61562,38042,red,FL,2023-05-05 23:02:01.648463
Nissan,Camry,2015,45506,19191,blue,NY,2023-09-20 23:02:01.648465
Nissan,Fusion,2018,55439,26857,black,NY,2023-06-14 23:02:01.648467
Toyota,Cruze,2010,26672,21328,white,NY,2023-07-18 23:02:01.648468
Nissan,Camry,2013,88226,35412,red,TX,2024-02-10 23:02:01.648470
Honda,Camry,2016,12078,22661,silver,FL,2023-09-22 23:02:01.648472
Ford,Accord,2010,76312,30185,blue,FL,2023-06-06 23:02:01.648473
Honda,Fusion,2013,32028,19385,white,CA,2023-09-11 23:02:01.648475
Ford,Cruze,2015,71186,29725,black,NY,2023-04-21 23:02:01.648477
Toyota,Cruze,2010,59107,42947,red,FL,2023-03-25 23:02:01.648478
Toyota,Altima,2015,10303,25373,red,TX,2023-03-27 23:02:01.648480
Ford,Cruze,2016,46844,42021,black,CA,2023-12-05 23:02:01.648482
Nissan,Cruze,2013,14868,14767,red,TX,2023-03-23 23:02:01.648484
Nissan,Fusion,2015,76925,13588,black,TX,2023-11-24 23:02:01.648485
Ford,Fusion,2014,60439,42147,white,CA,2023-11-10 23:02:01.648487
Toyota,Altima,2015,88831,39761,blue,NY,2023-03-18 23:02:01.648488
Nissan,Fusion,2012,87705,31326,red,FL,2024-01-21 23:02:01.648490
Toyota,Accord,2014,83357,37597,blue,FL,2023-07-09 23:02:01.648491
Honda,Accord,2011,21252,34768,red,TX,2023-03-01 23:02:01.648493
Nissan,Cruze,2010,69244,19275,blue,FL,2023-02-20 23:02:01.648495
Toyota,Accord,2011,64820,13491,blue,TX,2023-08-10 23:02:01.648496
Nissan,Accord,2012,67415,15599,white,FL,2023-08-02 23:02:01.648498
Nissan,Camry,2014,76909,42120,silver,NY,2023-07-26 23:02:01.648499
Nissan,Accord,2017,99295,27393,red,CA,2023-09-12 23:02:01.648501
Ford,Camry,2012,81956,43827,white,FL,2023-08-03 23:02:01.648503
Chevrolet,Camry,2013,85479,26708,red,TX,2024-01-27 23:02:01.648504
Nissan,Camry,2018,43681,40150,silver,TX,2023-07-06 23:02:01.648506
Toyota,Fusion,2013,83539,44056,white,TX,2023-10-29 23:02:01.648507
Honda,Camry,2014,55340,29126,red,TX,2023-10-25 23:02:01.648509
Toyota,Altima,2017,34037,32689,white,NY,2023-12-10 23:02:01.648510
Ford,Altima,2018,50612,36340,red,IL,2024-01-03 23:02:01.648512
Honda,Altima,2014,78020,24800,silver,TX,2023-10-01 23:02:01.648514
Nissan,Altima,2010,14607,25740,black,IL,2023-09-02 23:02:01.648515
Ford,Altima,2014,29361,33129,black,CA,2023-07-12 23:02:01.648517
Toyota,Fusion,2015,61145,35547,black,TX,2023-03-05 23:02:01.648520
Honda,Cruze,2018,63917,47289,red,TX,2023-04-17 23:02:01.648522
Nissan,Cruze,2013,79173,30198,red,TX,2023-08-27 23:02:01.648523
Ford,Camry,2015,62543,41175,blue,FL,2023-11-04 23:02:01.648525
Ford,Altima,2012,72734,49359,black,CA,2023-03-06 23:02:01.648526
Toyota,Cruze,2013,64109,28550,blue,TX,2023-05-13 23:02:01.648528
Honda,Accord,2014,29235,38523,white,NY,2023-10-24 23:02:01.648530
Chevrolet,Fusion,2012,63631,11322,silver,NY,2024-02-14 23:02:01.648531
Chevrolet,Fusion,2013,20860,42545,red,IL,2023-09-13 23:02:01.648533
Toyota,Cruze,2016,45157,24604,blue,TX,2023-08-08 23:02:01.648535
Chevrolet,Fusion,2015,79367,36525,blue,IL,2024-01-03 23:02:01.648536
Ford,Fusion,2014,33947,37357,silver,CA,2023-10-14 23:02:01.648538
Toyota,Altima,2010,47125,17037,silver,FL,2023-10-17 23:02:01.648540
Nissan,Altima,2011,81900,31919,silver,TX,2023-07-04 23:02:01.648541
Nissan,Accord,2010,14612,40669,blue,FL,2023-09-02 23:02:01.648544
Chevrolet,Cruze,2013,61729,17964,black,NY,2023-09-26 23:02:01.648546
Nissan,Accord,2015,77883,25144,red,IL,2023-02-27 23:02:01.648548
Chevrolet,Fusion,2018,22734,16436,black,NY,2023-08-06 23:02:01.648549
Toyota,Fusion,2010,42753,20233,black,FL,2023-10-25 23:02:01.648551
Honda,Camry,2010,25031,24719,white,IL,2023-12-21 23:02:01.648552
Nissan,Fusion,2017,52939,37724,blue,NY,2023-11-19 23:02:01.648554
Chevrolet,Accord,2010,42308,19859,silver,IL,2023-03-23 23:02:01.648556
Toyota,Accord,2010,24981,26856,blue,IL,2023-07-12 23:02:01.648557
Nissan,Cruze,2014,37344,35309,blue,NY,2023-04-22 23:02:01.648559
Honda,Altima,2011,36640,41110,red,CA,2024-01-09 23:02:01.648560
Toyota,Camry,2012,47575,40248,silver,TX,2023-06-02 23:02:01.648562
Ford,Fusion,2014,53501,42544,white,FL,2023-03-24 23:02:01.648564
Chevrolet,Cruze,2015,63258,47168,black,CA,2023-03-22 23:02:01.648565
Honda,Accord,2016,35405,26922,white,IL,2023-09-06 23:02:01.648567
Ford,Altima,2017,97052,22058,blue,FL,2023-09-21 23:02:01.648568
Nissan,Camry,2015,15089,13881,black,FL,2023-12-12 23:02:01.648570
Ford,Altima,2012,70500,35051,blue,TX,2023-09-04 23:02:01.648572
Honda,Camry,2011,14579,15367,red,IL,2023-09-12 23:02:01.648573
Ford,Accord,2011,59557,37009,blue,CA,2023-10-21 23:02:01.648575
Nissan,Altima,2013,33127,26736,white,FL,2023-11-01 23:02:01.648577
Chevrolet,Accord,2010,80428,37518,red,CA,2023-06-19 23:02:01.648578
Ford,Accord,2017,91701,40216,blue,TX,2023-08-14 23:02:01.648580
Toyota,Fusion,2011,21855,30217,silver,NY,2023-09-24 23:02:01.648581
Chevrolet,Altima,2014,31450,37093,black,TX,2023-08-10 23:02:01.648583
Nissan,Altima,2011,81203,19967,silver,IL,2024-02-15 23:02:01.648584
Nissan,Camry,2011,48230,30697,silver,CA,2023-05-10 23:02:01.648586
Ford,Cruze,2012,74771,23515,black,FL,2023-06-01 23:02:01.648587
Chevrolet,Fusion,2012,19214,29632,black,CA,2023-06-25 23:02:01.648589
Honda,Altima,2017,88529,38257,blue,TX,2023-02-22 23:02:01.648591
Honda,Cruze,2018,77840,35296,white,TX,2023-10-12 23:02:01.648592
Toyota,Cruze,2011,91148,48456,blue,CA,2024-01-09 23:02:01.648594
Nissan,Fusion,2015,98895,17338,blue,FL,2023-12-30 23:02:01.648595
Chevrolet,Cruze,2016,28854,11583,silver,TX,2023-10-09 23:02:01.648597
Toyota,Cruze,2013,97228,14953,blue,NY,2023-09-28 23:02:01.648623
Toyota,Altima,2016,59513,13817,silver,TX,2023-02-20 23:02:01.648626
Chevrolet,Camry,2010,50680,33586,black,FL,2024-01-08 23:02:01.648628
Chevrolet,Altima,2012,95859,17736,white,NY,2023-06-06 23:02:01.648629
Ford,Fusion,2014,45074,23006,silver,CA,2023-09-21 23:02:01.648631
Chevrolet,Cruze,2010,95625,23393,silver,FL,2023-06-26 23:02:01.648633
Toyota,Cruze,2016,70758,48267,red,TX,2023-09-14 23:02:01.648634
Chevrolet,Accord,2018,89305,47240,red,IL,2023-09-12 23:02:01.648636
Toyota,Accord,2016,72017,20621,silver,NY,2023-07-01 23:02:01.648637
Nissan,Altima,2014,48184,26173,red,TX,2023-09-03 23:02:01.648639
Ford,Accord,2012,11795,30494,blue,CA,2023-12-15 23:02:01.648640
Honda,Cruze,2015,80746,13727,silver,CA,2023-07-22 23:02:01.648642
Honda,Altima,2010,92062,18318,blue,FL,2023-04-07 23:02:01.648644
Honda,Cruze,2015,82788,28422,white,TX,2023-07-16 23:02:01.648645
Nissan,Camry,2012,97730,42837,silver,CA,2023-03-24 23:02:01.648647
Toyota,Cruze,2010,72591,37387,red,NY,2023-02-26 23:02:01.648648
Toyota,Altima,2015,13954,14794,silver,TX,2024-02-06 23:02:01.648650
Chevrolet,Fusion,2015,79162,30602,blue,IL,2024-01-17 23:02:01.648652
Honda,Altima,2011,46570,15269,silver,NY,2023-08-06 23:02:01.648653
Chevrolet,Cruze,2013,59673,12425,white,IL,2023-05-29 23:02:01.648655
Nissan,Altima,2010,91489,22121,blue,NY,2023-09-03 23:02:01.648658
Ford,Altima,2015,69110,35961,red,NY,2023-03-11 23:02:01.648659
Toyota,Altima,2010,84644,40651,silver,NY,2024-01-21 23:02:01.648661
Nissan,Fusion,2011,94724,37585,red,FL,2023-07-05 23:02:01.648663
Honda,Cruze,2010,21277,39841,black,FL,2023-05-28 23:02:01.648664
Nissan,Camry,2014,58569,36427,black,CA,2023-08-14 23:02:01.648666
Chevrolet,Camry,2017,26619,41902,red,TX,2023-08-25 23:02:01.648667
Honda,Camry,2018,93813,14436,silver,TX,2023-07-12 23:02:01.648669
Nissan,Altima,2017,33586,18507,black,TX,2023-07-18 23:02:01.648671
Honda,Altima,2010,43630,11986,red,TX,2023-03-19 23:02:01.648672
Toyota,Altima,2011,63049,33584,blue,NY,2023-02-23 23:02:01.648674
Toyota,Camry,2014,14908,23603,silver,TX,2023-02-25 23:02:01.648675
Honda,Camry,2013,51233,38750,blue,NY,2023-11-14 23:02:01.648677
Chevrolet,Camry,2013,94305,30688,blue,IL,2023-06-02 23:02:01.648678
Nissan,Camry,2010,51919,26145,white,NY,2024-01-04 23:02:01.648680
Ford,Camry,2014,65575,39014,red,CA,2023-07-24 23:02:01.648681
Nissan,Cruze,2016,79775,36485,black,TX,2023-11-05 23:02:01.648683
Ford,Camry,2012,48770,13418,silver,NY,2023-08-24 23:02:01.648685
Nissan,Altima,2013,88353,32534,red,NY,2023-05-02 23:02:01.648686
Honda,Camry,2012,65389,32971,white,CA,2024-01-27 23:02:01.648687
Ford,Accord,2014,59214,35763,silver,IL,2023-11-01 23:02:01.648689
Nissan,Fusion,2017,33364,25338,silver,NY,2023-09-10 23:02:01.648691
Toyota,Cruze,2013,65297,29544,silver,NY,2024-01-08 23:02:01.648693
Ford,Cruze,2017,81679,45552,black,TX,2023-09-09 23:02:01.648694
Ford,Camry,2017,32959,30744,silver,FL,2023-03-03 23:02:01.648696
Nissan,Camry,2015,20991,31631,white,CA,2023-05-11 23:02:01.648697
Nissan,Accord,2017,56042,25695,silver,CA,2023-06-30 23:02:01.648699
Chevrolet,Fusion,2011,96291,14162,white,CA,2023-06-29 23:02:01.648701
Nissan,Altima,2014,74416,39246,black,NY,2023-04-25 23:02:01.648702
Ford,Camry,2018,91366,37120,blue,NY,2024-02-12 23:02:01.648704
Nissan,Accord,2016,20713,43452,white,NY,2023-05-09 23:02:01.648705
Chevrolet,Fusion,2013,49065,36333,blue,TX,2023-11-10 23:02:01.648707
Chevrolet,Accord,2011,62369,49045,blue,CA,2023-08-24 23:02:01.648709
Chevrolet,Accord,2016,33463,45999,blue,NY,2023-06-30 23:02:01.648710
Chevrolet,Camry,2012,43439,46104,black,CA,2024-02-15 23:02:01.648712
Toyota,Accord,2012,25841,39644,black,NY,2023-09-17 23:02:01.648713
Ford,Fusion,2013,81317,13777,black,TX,2023-07-18 23:02:01.648715
Chevrolet,Altima,2011,74267,23944,blue,FL,2023-07-21 23:02:01.648716
Honda,Camry,2018,23531,13192,white,IL,2023-04-11 23:02:01.648718
Chevrolet,Fusion,2013,85581,46080,black,NY,2023-04-02 23:02:01.648720
Ford,Accord,2015,53918,47521,white,FL,2023-12-07 23:02:01.648721
Ford,Accord,2017,41481,25020,blue,IL,2023-09-29 23:02:01.648723
Honda,Accord,2016,93871,48770,blue,NY,2023-11-17 23:02:01.648724
Ford,Accord,2011,48039,43219,white,TX,2023-12-10 23:02:01.648726
Toyota,Cruze,2015,68976,11070,blue,FL,2023-11-13 23:02:01.648728
Chevrolet,Camry,2017,83164,23195,blue,FL,2023-09-28 23:02:01.648729
Nissan,Fusion,2015,57771,49190,white,CA,2023-11-09 23:02:01.648731
Toyota,Camry,2014,25765,16753,red,TX,2023-10-29 23:02:01.648733
Toyota,Camry,2018,84039,30971,silver,IL,2023-03-09 23:02:01.648735
Nissan,Camry,2015,82227,10477,white,CA,2024-01-17 23:02:01.648737
Toyota,Fusion,2017,84759,49041,black,NY,2023-12-05 23:02:01.648738
Nissan,Camry,2012,45104,38794,white,TX,2024-01-27 23:02:01.648740
Chevrolet,Camry,2013,74516,43708,black,IL,2023-09-09 23:02:01.648742
Nissan,Altima,2015,13593,47805,black,TX,2023-02-22 23:02:01.648743
Honda,Fusion,2018,72574,10032,blue,NY,2023-12-15 23:02:01.648745
Chevrolet,Cruze,2012,43151,12897,white,FL,2023-08-09 23:02:01.648746
Nissan,Camry,2015,85056,38407,white,NY,2023-04-11 23:02:01.648748
Toyota,Cruze,2012,73565,35993,white,CA,2023-08-04 23:02:01.648749
Chevrolet,Fusion,2017,14492,37890,red,TX,2023-05-24 23:02:01.648751
Nissan,Fusion,2015,38358,46434,white,TX,2023-06-07 23:02:01.648752
Toyota,Cruze,2018,55906,27032,red,TX,2023-07-14 23:02:01.648754
Toyota,Accord,2016,78195,20105,white,CA,2023-06-23 23:02:01.648756
Ford,Camry,2014,79015,24020,blue,CA,2023-08-17 23:02:01.648757
Chevrolet,Fusion,2015,10338,46394,white,NY,2023-07-11 23:02:01.648759
Nissan,Cruze,2013,58006,26557,silver,TX,2023-07-09 23:02:01.648761
Honda,Accord,2011,51305,27601,red,FL,2023-07-11 23:02:01.648762
Chevrolet,Fusion,2015,77641,31940,silver,CA,2023-05-23 23:02:01.648764
Ford,Cruze,2011,22766,29061,red,FL,2023-07-11 23:02:01.648765
Toyota,Accord,2010,59813,17062,blue,TX,2023-05-05 23:02:01.648767
Toyota,Accord,2014,17610,22362,white,FL,2023-06-04 23:02:01.648768
Honda,Altima,2017,74772,48787,white,NY,2023-07-01 23:02:01.648770
Nissan,Altima,2017,24050,30188,blue,TX,2023-04-13 23:02:01.648771
Chevrolet,Accord,2014,47978,20689,red,FL,2023-09-12 23:02:01.648773
Honda,Cruze,2015,63494,30652,white,FL,2023-12-18 23:02:01.648774
Honda,Cruze,2014,70439,48293,white,NY,2023-04-07 23:02:01.648776
Nissan,Fusion,2010,11982,37310,silver,NY,2023-10-20 23:02:01.648778
Nissan,Cruze,2018,40918,33264,blue,TX,2023-03-11 23:02:01.648779
Nissan,Cruze,2018,18472,39237,black,CA,2024-01-26 23:02:01.648781
Chevrolet,Altima,2016,81214,34270,black,TX,2023-07-13 23:02:01.648783
Nissan,Camry,2018,42181,19643,silver,TX,2024-02-04 23:02:01.648784
Toyota,Cruze,2010,65413,37760,red,TX,2024-01-30 23:02:01.648786
Toyota,Camry,2016,59216,48353,blue,TX,2024-01-25 23:02:01.648788
Chevrolet,Fusion,2017,51955,25884,white,IL,2023-06-24 23:02:01.648789
Honda,Camry,2012,49823,25509,black,NY,2024-01-05 23:02:01.648791
Ford,Cruze,2011,89164,18593,blue,CA,2023-03-04 23:02:01.648793
Ford,Altima,2012,17547,47126,silver,CA,2024-02-11 23:02:01.648794
Toyota,Altima,2017,42031,27236,blue,NY,2023-10-24 23:02:01.648796
Nissan,Fusion,2011,52880,17117,white,CA,2023-07-04 23:02:01.648797
Honda,Accord,2013,77826,36482,blue,NY,2023-12-05 23:02:01.648799
Chevrolet,Fusion,2011,94457,22210,white,TX,2023-09-13 23:02:01.648800
Toyota,Altima,2018,72348,12722,red,FL,2024-01-11 23:02:01.648802
Ford,Altima,2011,55029,40237,red,FL,2024-01-27 23:02:01.648804
Honda,Altima,2013,52329,41088,silver,TX,2023-05-22 23:02:01.648806
Toyota,Cruze,2017,34432,35864,silver,IL,2023-04-07 23:02:01.648807
Ford,Altima,2013,58884,46446,red,NY,2024-01-21 23:02:01.648809
Nissan,Camry,2016,54426,31780,red,IL,2023-03-07 23:02:01.648810
Chevrolet,Altima,2017,33598,29734,silver,CA,2023-04-03 23:02:01.648812
Honda,Accord,2017,66330,27324,red,FL,2023-11-17 23:02:01.648814
Ford,Fusion,2012,63400,44163,white,TX,2023-04-09 23:02:01.648816
Toyota,Fusion,2013,63749,14998,blue,CA,2023-12-01 23:02:01.648817
Nissan,Altima,2018,96846,22390,black,FL,2023-09-05 23:02:01.648819
Toyota,Camry,2014,17515,31659,blue,FL,2023-09-06 23:02:01.648821
Toyota,Camry,2014,12039,45041,black,TX,2023-05-28 23:02:01.648822
Honda,Camry,2015,20789,45564,silver,FL,2023-05-20 23:02:01.648824
Nissan,Camry,2016,15389,25824,white,IL,2023-06-01 23:02:01.648825
Chevrolet,Accord,2016,75296,46715,red,CA,2024-02-10 23:02:01.648827
Chevrolet,Accord,2014,93298,16196,white,IL,2023-08-17 23:02:01.648828
Ford,Accord,2014,24470,30887,black,NY,2024-02-01 23:02:01.648838
Honda,Fusion,2010,59729,38162,black,NY,2023-09-01 23:02:01.648840
Toyota,Accord,2013,28012,19212,white,NY,2023-04-07 23:02:01.648842
Chevrolet,Altima,2016,53028,42945,blue,TX,2023-06-11 23:02:01.648843
Honda,Altima,2011,66092,40552,silver,TX,2023-11-28 23:02:01.648845
Ford,Fusion,2015,36358,40823,blue,NY,2023-10-18 23:02:01.648847
Honda,Fusion,2014,51983,22739,red,CA,2023-03-02 23:02:01.648848
Ford,Altima,2015,40289,15493,blue,CA,2023-07-06 23:02:01.648850
Ford,Accord,2014,91900,32512,red,FL,2023-08-26 23:02:01.648851
Chevrolet,Fusion,2010,75831,38346,silver,FL,2023-10-23 23:02:01.648853
Ford,Altima,2018,63851,18351,red,IL,2024-02-06 23:02:01.648854
Toyota,Fusion,2011,18160,20903,blue,CA,2023-03-07 23:02:01.648856
Toyota,Camry,2011,81065,40197,blue,NY,2023-10-08 23:02:01.648858
Honda,Accord,2010,69035,10908,blue,FL,2023-10-16 23:02:01.648859
Nissan,Altima,2012,17511,49787,black,NY,2023-12-15 23:02:01.648861
Honda,Cruze,2015,84211,32808,red,IL,2023-07-23 23:02:01.648863
Honda,Camry,2013,43259,11786,red,FL,2023-08-24 23:02:01.648864
Nissan,Accord,2011,15912,38450,blue,FL,2023-08-02 23:02:01.648866
Nissan,Fusion,2016,35656,15820,black,CA,2023-09-30 23:02:01.648867
Toyota,Cruze,2013,34051,28243,black,IL,2024-01-21 23:02:01.648869
Honda,Cruze,2018,14870,30989,black,TX,2023-08-12 23:02:01.648871
Toyota,Accord,2010,28682,12481,black,CA,2023-11-17 23:02:01.648872
Toyota,Cruze,2017,94883,20183,red,NY,2023-05-23 23:02:01.648874
Toyota,Fusion,2014,70067,46444,blue,CA,2023-11-28 23:02:01.648875
Honda,Fusion,2014,44794,10135,white,NY,2024-01-07 23:02:01.648877
Nissan,Fusion,2015,76579,31080,blue,CA,2023-07-15 23:02:01.648879
Chevrolet,Accord,2010,26605,46265,black,CA,2023-06-19 23:02:01.648881
Chevrolet,Cruze,2010,31887,15790,white,CA,2023-06-22 23:02:01.648882
Chevrolet,Cruze,2015,67158,12972,black,CA,2023-04-06 23:02:01.648884
Chevrolet,Accord,2012,38744,10635,black,CA,2023-05-05 23:02:01.648886
Toyota,Camry,2012,54148,33137,red,CA,2023-03-04 23:02:01.648887
Honda,Cruze,2014,97116,20256,black,NY,2023-04-28 23:02:01.648889
Ford,Camry,2017,49078,41125,silver,IL,2023-08-03 23:02:01.648891
Toyota,Altima,2018,65052,17325,white,NY,2023-09-06 23:02:01.648892
Honda,Cruze,2014,99093,32592,white,IL,2023-03-12 23:02:01.648894
Chevrolet,Fusion,2014,82253,39274,red,FL,2023-07-27 23:02:01.648896
Nissan,Altima,2017,42568,43324,black,TX,2023-02-26 23:02:01.648897
Honda,Fusion,2014,81328,49920,red,CA,2023-04-15 23:02:01.648899
Nissan,Cruze,2010,16407,46581,silver,NY,2023-04-02 23:02:01.648901
Ford,Fusion,2014,14184,13957,blue,CA,2023-07-07 23:02:01.648902
Ford,Accord,2016,71204,35277,white,NY,2023-12-27 23:02:01.648904
Honda,Camry,2015,18206,49971,silver,CA,2023-10-09 23:02:01.648905
Nissan,Accord,2018,81487,24536,blue,IL,2023-05-21 23:02:01.648907
Ford,Cruze,2017,68806,49907,silver,CA,2023-04-04 23:02:01.648909
Toyota,Cruze,2014,77396,34897,white,FL,2023-04-16 23:02:01.648910
Chevrolet,Fusion,2017,99521,15731,silver,TX,2024-01-29 23:02:01.648912
Chevrolet,Accord,2012,76301,33780,red,FL,2023-11-05 23:02:01.648914
Ford,Altima,2013,42084,24658,red,IL,2023-09-07 23:02:01.648915
Ford,Altima,2017,87566,40385,silver,NY,2023-03-10 23:02:01.648917
Toyota,Altima,2014,91489,32079,blue,NY,2023-10-09 23:02:01.648918
Nissan,Altima,2016,67334,12486,blue,CA,2023-10-21 23:02:01.648920
Honda,Fusion,2013,22030,45530,white,IL,2024-02-01 23:02:01.648922
Chevrolet,Accord,2015,20853,29465,red,FL,2023-11-02 23:02:01.648923
Toyota,Fusion,2017,60814,18831,red,FL,2023-10-18 23:02:01.648925
Ford,Accord,2017,13043,41413,white,NY,2024-01-27 23:02:01.648926
Chevrolet,Accord,2011,57496,33795,white,IL,2023-10-25 23:02:01.648928
Chevrolet,Camry,2016,85237,11760,silver,IL,2023-08-27 23:02:01.648930
Toyota,Accord,2014,71700,30899,blue,TX,2023-06-23 23:02:01.648932
Ford,Fusion,2013,35849,36146,red,IL,2024-01-05 23:02:01.648933
Nissan,Cruze,2017,43372,17555,black,IL,2023-08-25 23:02:01.648935
Honda,Camry,2014,99415,38072,red,IL,2023-10-19 23:02:01.648936
Nissan,Cruze,2013,84500,40181,black,CA,2023-07-05 23:02:01.648938
Nissan,Altima,2013,69413,38136,silver,TX,2023-09-27 23:02:01.648939
Chevrolet,Altima,2014,68376,37334,red,CA,2023-06-04 23:02:01.648941
Toyota,Camry,2017,15737,11435,white,NY,2023-06-04 23:02:01.648943
Nissan,Camry,2018,32892,41914,silver,NY,2023-02-27 23:02:01.648944
Honda,Camry,2013,44379,36515,red,NY,2023-09-16 23:02:01.648946
Nissan,Altima,2016,71025,27368,blue,FL,2023-05-21 23:02:01.648947
Nissan,Altima,2011,73536,44486,red,FL,2023-11-21 23:02:01.648949
Honda,Fusion,2015,16957,37880,blue,NY,2023-07-07 23:02:01.648950
Honda,Accord,2013,37644,10692,black,FL,2023-11-28 23:02:01.648952
Ford,Accord,2018,96879,47473,silver,TX,2023-09-09 23:02:01.648954
Chevrolet,Fusion,2013,34137,10529,blue,NY,2023-07-22 23:02:01.648955
Toyota,Altima,2017,45588,16357,red,CA,2023-07-23 23:02:01.648957
Chevrolet,Accord,2015,23314,36571,silver,NY,2023-08-17 23:02:01.648958
Ford,Fusion,2014,46403,38710,white,TX,2023-05-23 23:02:01.648960
Ford,Altima,2015,75443,26895,white,FL,2023-10-28 23:02:01.648962
Toyota,Camry,2014,86860,17323,silver,FL,2023-09-06 23:02:01.648963
Chevrolet,Accord,2010,89400,33644,blue,FL,2024-02-06 23:02:01.648965
Chevrolet,Fusion,2017,64879,43126,silver,CA,2023-09-24 23:02:01.648967
Honda,Cruze,2014,37873,46229,white,FL,2023-04-12 23:02:01.648968
Nissan,Camry,2013,14718,27729,blue,FL,2023-06-04 23:02:01.648970
Toyota,Accord,2015,78651,34246,black,IL,2023-07-22 23:02:01.648972
